subject_id,stimulus,trial_type,time_elapsed,gender,age,language,country,sampling,turkcode,nb_of_run,rt,responses,stim_type,rolled_OR_unrolled,A_branch_loc,A_detectors,state_OR_event,state_branch,root_1st,imdt_2nd,node_selected
29,instruction,causal-graph1,171415,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,171855,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,176351,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,1.0,,,,,,,,,,,
29,instruction,causal-graph1,176967,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,183328,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,1.0,,,,,,,,,,,
29,instruction,causal-graph1,184303,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,survey-multi-choice,216359,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (G) is activated or not"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
29,instruction,causal-graph1,217488,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,218304,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,218743,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,231497,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,1.0,,,,,,,,,,,
29,instruction,causal-graph1,232416,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,238192,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,1.0,,,,,,,,,,,
29,instruction,causal-graph1,239544,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,survey-multi-choice,254240,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
29,instruction,causal-graph1,255175,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,259975,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,263695,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,291280,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,1.0,,,,,,,,,,,
29,instruction,causal-graph1,307360,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,323831,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,1.0,,,,,,,,,,,
29,instruction,causal-graph1,324656,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,survey-multi-choice,357223,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
29,instruction,causal-graph1,358015,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,359239,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,361063,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,365167,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,1.0,,,,,,,,,,,
29,instruction,causal-graph1,365623,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,causal-graph1,371343,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,1.0,,,,,,,,,,,
29,instruction,causal-graph1,372279,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,instruction,survey-multi-choice,395239,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
29,instruction,causal-graph1,398431,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,UBAS_RB,causal-graph1,447408,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,2.0,11011.860000086015,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,A,nodeB4
29,UAS_RT,causal-graph1,464711,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,1.0,13181.779999984428,,AND_Gate,Unrolled,Top,Squares,State,A,,B,nodeA27
29,UBBS_RT,causal-graph1,480728,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,1.0,12942.710000090301,,AND_Gate,Unrolled,Top,Squares,Event,,B,B,nodeB2
29,chainS_R,causal-graph1,492159,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,1.0,9806.295000016691,,ChainS,,,,,,,,nodeB9
29,UABS_RB,causal-graph1,520919,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,1.0,15917.75999998208,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,B,nodeA7
29,UAAS_RT,causal-graph1,541455,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,1.0,14541.214999975637,,AND_Gate,Unrolled,Top,Squares,Event,,A,A,nodeB7
29,UBS_RB,causal-graph1,553584,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,1.0,10599.165000021458,,AND_Gate,Unrolled,Bottom,Squares,State,B,,A,nodeB8
29,instruction,causal-graph1,559487,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,,,,,,,,,,,
29,comment,survey-text,586184,male,59,ENGLISH,United States of America,Right,R561817947540gxrw,,26640.80499997362,"{""Q0"":""THANK YOU.""}",,,,,,,,,
30,instruction,causal-graph1,8666,female,29,english,United States of America,Left,R565951837980gxrw,,,,,,,,,,,,
30,instruction,causal-graph1,26812,female,29,english,United States of America,Left,R565951837980gxrw,,,,,,,,,,,,
30,instruction,causal-graph1,51241,female,29,english,United States of America,Left,R565951837980gxrw,1.0,,,,,,,,,,,
30,instruction,causal-graph1,58118,female,29,english,United States of America,Left,R565951837980gxrw,,,,,,,,,,,,
30,instruction,causal-graph1,72112,female,29,english,United States of America,Left,R565951837980gxrw,1.0,,,,,,,,,,,
30,instruction,causal-graph1,77701,female,29,english,United States of America,Left,R565951837980gxrw,,,,,,,,,,,,
30,instruction,survey-multi-choice,105385,female,29,english,United States of America,Left,R565951837980gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
30,instruction,causal-graph1,109879,female,29,english,United States of America,Left,R565951837980gxrw,,,,,,,,,,,,
30,instruction,causal-graph1,125964,female,29,english,United States of America,Left,R565951837980gxrw,,,,,,,,,,,,
30,instruction,causal-graph1,153035,female,29,english,United States of America,Left,R565951837980gxrw,,,,,,,,,,,,
30,instruction,causal-graph1,174475,female,29,english,United States of America,Left,R565951837980gxrw,1.0,,,,,,,,,,,
30,instruction,causal-graph1,180960,female,29,english,United States of America,Left,R565951837980gxrw,,,,,,,,,,,,
30,instruction,causal-graph1,199720,female,29,english,United States of America,Left,R565951837980gxrw,1.0,,,,,,,,,,,
30,instruction,causal-graph1,205392,female,29,english,United States of America,Left,R565951837980gxrw,,,,,,,,,,,,
30,instruction,survey-multi-choice,286675,female,29,english,United States of America,Left,R565951837980gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
30,instruction,causal-graph1,294836,female,29,english,United States of America,Left,R565951837980gxrw,,,,,,,,,,,,
30,UAS_LT,causal-graph1,324391,female,29,english,United States of America,Left,R565951837980gxrw,1.0,26005.0,,AND_Gate,Unrolled,Top,Squares,State,A,,B,nodeA19
30,UBAS_LB,causal-graph1,340691,female,29,english,United States of America,Left,R565951837980gxrw,1.0,12320.0,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,A,nodeA21
30,UBBS_LB,causal-graph1,358877,female,29,english,United States of America,Left,R565951837980gxrw,1.0,14335.0,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,B,nodeA23
30,chainS_L,causal-graph1,373991,female,29,english,United States of America,Left,R565951837980gxrw,1.0,11662.0,,ChainS,,,,,,,,nodeB9
30,UABS_LB,causal-graph1,391646,female,29,english,United States of America,Left,R565951837980gxrw,1.0,14377.0,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,B,nodeA24
30,UBS_LB,causal-graph1,408993,female,29,english,United States of America,Left,R565951837980gxrw,1.0,14205.0,,AND_Gate,Unrolled,Bottom,Squares,State,B,,A,nodeA25
30,UAAS_LT,causal-graph1,424290,female,29,english,United States of America,Left,R565951837980gxrw,1.0,11931.0,,AND_Gate,Unrolled,Top,Squares,Event,,A,A,nodeB6
30,instruction,causal-graph1,429203,female,29,english,United States of America,Left,R565951837980gxrw,,,,,,,,,,,,
30,comment,survey-text,434110,female,29,english,United States of America,Left,R565951837980gxrw,,4828.0,"{""Q0"":""""}",,,,,,,,,
31,instruction,causal-graph1,13987,female,30,English,United States of America,Right,R567280867770gxrw,,,,,,,,,,,,
31,instruction,causal-graph1,21547,female,30,English,United States of America,Right,R567280867770gxrw,,,,,,,,,,,,
31,instruction,causal-graph1,32772,female,30,English,United States of America,Right,R567280867770gxrw,1.0,,,,,,,,,,,
31,instruction,causal-graph1,57890,female,30,English,United States of America,Right,R567280867770gxrw,,,,,,,,,,,,
31,instruction,causal-graph1,71390,female,30,English,United States of America,Right,R567280867770gxrw,1.0,,,,,,,,,,,
31,instruction,causal-graph1,74699,female,30,English,United States of America,Right,R567280867770gxrw,,,,,,,,,,,,
31,instruction,survey-multi-choice,100064,female,30,English,United States of America,Right,R567280867770gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
31,instruction,causal-graph1,101545,female,30,English,United States of America,Right,R567280867770gxrw,,,,,,,,,,,,
31,UBS_RT,causal-graph1,119410,female,30,English,United States of America,Right,R567280867770gxrw,1.0,16534.889999999898,,AND_Gate,Unrolled,Top,Squares,State,B,,A,nodeA41
31,UBBS_RT,causal-graph1,147787,female,30,English,United States of America,Right,R567280867770gxrw,2.0,16067.049999999668,,AND_Gate,Unrolled,Top,Squares,Event,,B,B,nodeB19
31,UBAS_RT,causal-graph1,161812,female,30,English,United States of America,Right,R567280867770gxrw,1.0,12391.05999999991,,AND_Gate,Unrolled,Top,Squares,Event,,B,A,nodeA41
31,UABS_RT,causal-graph1,176958,female,30,English,United States of America,Right,R567280867770gxrw,1.0,13449.050000000163,,AND_Gate,Unrolled,Top,Squares,Event,,A,B,nodeB19
31,chainS_R,causal-graph1,202905,female,30,English,United States of America,Right,R567280867770gxrw,1.0,19400.324999999604,,ChainS,,,,,,,,nodeB19
31,UAS_RT,causal-graph1,216590,female,30,English,United States of America,Right,R567280867770gxrw,1.0,10948.494999999646,,AND_Gate,Unrolled,Top,Squares,State,A,,B,nodeB19
31,UAAS_RT,causal-graph1,229983,female,30,English,United States of America,Right,R567280867770gxrw,1.0,12086.075000000186,,AND_Gate,Unrolled,Top,Squares,Event,,A,A,nodeA41
31,instruction,causal-graph1,231242,female,30,English,United States of America,Right,R567280867770gxrw,,,,,,,,,,,,
31,comment,survey-text,235646,female,30,English,United States of America,Right,R567280867770gxrw,,4400.520000000135,"{""Q0"":""Thank you!""}",,,,,,,,,
32,instruction,causal-graph1,5297,female,41,English,United States of America,Left,R563892367170gxrw,,,,,,,,,,,,
32,instruction,causal-graph1,11143,female,41,English,United States of America,Left,R563892367170gxrw,,,,,,,,,,,,
32,instruction,causal-graph1,27872,female,41,English,United States of America,Left,R563892367170gxrw,1.0,,,,,,,,,,,
32,instruction,causal-graph1,37343,female,41,English,United States of America,Left,R563892367170gxrw,,,,,,,,,,,,
32,instruction,causal-graph1,53071,female,41,English,United States of America,Left,R563892367170gxrw,1.0,,,,,,,,,,,
32,instruction,causal-graph1,64016,female,41,English,United States of America,Left,R563892367170gxrw,,,,,,,,,,,,
32,instruction,survey-multi-choice,93936,female,41,English,United States of America,Left,R563892367170gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
32,instruction,causal-graph1,97968,female,41,English,United States of America,Left,R563892367170gxrw,,,,,,,,,,,,
32,instruction,causal-graph1,99568,female,41,English,United States of America,Left,R563892367170gxrw,,,,,,,,,,,,
32,instruction,causal-graph1,100751,female,41,English,United States of America,Left,R563892367170gxrw,,,,,,,,,,,,
32,instruction,causal-graph1,107016,female,41,English,United States of America,Left,R563892367170gxrw,1.0,,,,,,,,,,,
32,instruction,causal-graph1,110216,female,41,English,United States of America,Left,R563892367170gxrw,,,,,,,,,,,,
32,instruction,causal-graph1,124856,female,41,English,United States of America,Left,R563892367170gxrw,1.0,,,,,,,,,,,
32,instruction,causal-graph1,127144,female,41,English,United States of America,Left,R563892367170gxrw,,,,,,,,,,,,
32,instruction,survey-multi-choice,157112,female,41,English,United States of America,Left,R563892367170gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
32,instruction,causal-graph1,159280,female,41,English,United States of America,Left,R563892367170gxrw,,,,,,,,,,,,
32,UBS_LT,causal-graph1,179136,female,41,English,United States of America,Left,R563892367170gxrw,1.0,16555.634999996986,,AND_Gate,Unrolled,Top,Squares,State,B,,A,nodeB8
32,UAS_LT,causal-graph1,193512,female,41,English,United States of America,Left,R563892367170gxrw,1.0,12277.024999959394,,AND_Gate,Unrolled,Top,Squares,State,A,,B,nodeB19
32,UAAS_LB,causal-graph1,209192,female,41,English,United States of America,Left,R563892367170gxrw,1.0,13492.824999964794,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,A,nodeA41
32,UBBS_LB,causal-graph1,223640,female,41,English,United States of America,Left,R563892367170gxrw,1.0,10508.965000044554,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,B,nodeB19
32,chainS_L,causal-graph1,234608,female,41,English,United States of America,Left,R563892367170gxrw,1.0,8452.700000023471,,ChainS,,,,,,,,nodeB19
32,UBAS_LT,causal-graph1,249208,female,41,English,United States of America,Left,R563892367170gxrw,1.0,12763.709999970159,,AND_Gate,Unrolled,Top,Squares,Event,,B,A,nodeA41
32,UABS_LB,causal-graph1,264448,female,41,English,United States of America,Left,R563892367170gxrw,1.0,13260.65000006929,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,B,nodeB19
32,instruction,causal-graph1,266623,female,41,English,United States of America,Left,R563892367170gxrw,,,,,,,,,,,,
32,comment,survey-text,272224,female,41,English,United States of America,Left,R563892367170gxrw,,5588.519999990239,"{""Q0"":""""}",,,,,,,,,
33,instruction,causal-graph1,12961,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,instruction,causal-graph1,25438,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,instruction,causal-graph1,49845,female,58,English ,United States of America,Left,R562080497850gxrw,1.0,,,,,,,,,,,
33,instruction,causal-graph1,67813,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,instruction,causal-graph1,97775,female,58,English ,United States of America,Left,R562080497850gxrw,1.0,,,,,,,,,,,
33,instruction,causal-graph1,160726,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,instruction,survey-multi-choice,222887,female,58,English ,United States of America,Left,R562080497850gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
33,instruction,causal-graph1,230754,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,instruction,causal-graph1,234982,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,instruction,causal-graph1,250917,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,instruction,causal-graph1,269062,female,58,English ,United States of America,Left,R562080497850gxrw,1.0,,,,,,,,,,,
33,instruction,causal-graph1,286790,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,instruction,causal-graph1,300246,female,58,English ,United States of America,Left,R562080497850gxrw,1.0,,,,,,,,,,,
33,instruction,causal-graph1,312942,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,instruction,survey-multi-choice,425391,female,58,English ,United States of America,Left,R562080497850gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
33,instruction,causal-graph1,430894,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,instruction,causal-graph1,435480,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,instruction,causal-graph1,440086,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,instruction,causal-graph1,451158,female,58,English ,United States of America,Left,R562080497850gxrw,1.0,,,,,,,,,,,
33,instruction,causal-graph1,453822,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,instruction,causal-graph1,465223,female,58,English ,United States of America,Left,R562080497850gxrw,1.0,,,,,,,,,,,
33,instruction,causal-graph1,469007,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,instruction,survey-multi-choice,497767,female,58,English ,United States of America,Left,R562080497850gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
33,instruction,causal-graph1,504231,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,chainS_L,causal-graph1,526383,female,58,English ,United States of America,Left,R562080497850gxrw,1.0,17933.974999999977,,ChainS,,,,,,,,nodeB9
33,UABS_LB,causal-graph1,552223,female,58,English ,United States of America,Left,R562080497850gxrw,1.0,22188.219999999965,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,B,nodeB7
33,UAAS_LT,causal-graph1,568855,female,58,English ,United States of America,Left,R562080497850gxrw,1.0,13182.70499999926,,AND_Gate,Unrolled,Top,Squares,Event,,A,A,nodeA7
33,UAS_LT,causal-graph1,583775,female,58,English ,United States of America,Left,R562080497850gxrw,1.0,12533.65000000119,,AND_Gate,Unrolled,Top,Squares,State,A,,B,nodeB8
33,UBS_LB,causal-graph1,599439,female,58,English ,United States of America,Left,R562080497850gxrw,1.0,13430.079999998328,,AND_Gate,Unrolled,Bottom,Squares,State,B,,A,nodeA30
33,UBBS_LB,causal-graph1,623063,female,58,English ,United States of America,Left,R562080497850gxrw,1.0,11004.235000000337,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,B,nodeB2
33,UBAS_LT,causal-graph1,638007,female,58,English ,United States of America,Left,R562080497850gxrw,1.0,12245.58500000066,,AND_Gate,Unrolled,Top,Squares,Event,,B,A,nodeA25
33,instruction,causal-graph1,641574,female,58,English ,United States of America,Left,R562080497850gxrw,,,,,,,,,,,,
33,comment,survey-text,671407,female,58,English ,United States of America,Left,R562080497850gxrw,,29772.3250000017,"{""Q0"":""It was different but I don't know if I really understand this ""}",,,,,,,,,
34,instruction,causal-graph1,12888,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,instruction,causal-graph1,19471,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,instruction,causal-graph1,203616,female,60,eng,United States of America,Right,R567189477500gxrw,2.0,,,,,,,,,,,
34,instruction,causal-graph1,214688,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,instruction,causal-graph1,370591,female,60,eng,United States of America,Right,R567189477500gxrw,1.0,,,,,,,,,,,
34,instruction,causal-graph1,396335,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,instruction,survey-multi-choice,465783,female,60,eng,United States of America,Right,R567189477500gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (G) is activated or not"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if at least one of its inputs is active""}",,,,,,,,,
34,instruction,causal-graph1,468912,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,instruction,causal-graph1,471584,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,instruction,causal-graph1,475104,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,instruction,causal-graph1,495623,female,60,eng,United States of America,Right,R567189477500gxrw,1.0,,,,,,,,,,,
34,instruction,causal-graph1,515128,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,instruction,causal-graph1,537414,female,60,eng,United States of America,Right,R567189477500gxrw,1.0,,,,,,,,,,,
34,instruction,causal-graph1,546847,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,instruction,survey-multi-choice,590831,female,60,eng,United States of America,Right,R567189477500gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if at least one of its inputs is active""}",,,,,,,,,
34,instruction,causal-graph1,593335,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,instruction,causal-graph1,595367,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,instruction,causal-graph1,600215,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,instruction,causal-graph1,616967,female,60,eng,United States of America,Right,R567189477500gxrw,1.0,,,,,,,,,,,
34,instruction,causal-graph1,623983,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,instruction,causal-graph1,652384,female,60,eng,United States of America,Right,R567189477500gxrw,1.0,,,,,,,,,,,
34,instruction,causal-graph1,657071,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,instruction,survey-multi-choice,691391,female,60,eng,United States of America,Right,R567189477500gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
34,instruction,causal-graph1,693903,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,UABS_RT,causal-graph1,1304007,female,60,eng,United States of America,Right,R567189477500gxrw,1.0,24340.369999990802,,AND_Gate,Unrolled,Top,Squares,Event,,A,B,nodeA7
34,chainS_R,causal-graph1,1333288,female,60,eng,United States of America,Right,R567189477500gxrw,1.0,16157.695000059904,,ChainS,,,,,,,,nodeB9
34,UAAS_RT,causal-graph1,1365664,female,60,eng,United States of America,Right,R567189477500gxrw,2.0,12126.135000027714,,AND_Gate,Unrolled,Top,Squares,Event,,A,A,nodeB7
34,UBAS_RT,causal-graph1,1377983,female,60,eng,United States of America,Right,R567189477500gxrw,1.0,10133.325000060722,,AND_Gate,Unrolled,Top,Squares,Event,,B,A,nodeB4
34,UBBS_RT,causal-graph1,1389687,female,60,eng,United States of America,Right,R567189477500gxrw,1.0,9278.490000055172,,AND_Gate,Unrolled,Top,Squares,Event,,B,B,nodeB2
34,UBS_RB,causal-graph1,1402080,female,60,eng,United States of America,Right,R567189477500gxrw,1.0,10709.499999997206,,AND_Gate,Unrolled,Bottom,Squares,State,B,,A,nodeB8
34,UAS_RT,causal-graph1,1417848,female,60,eng,United States of America,Right,R567189477500gxrw,1.0,11757.559999939986,,AND_Gate,Unrolled,Top,Squares,State,A,,B,nodeA27
34,instruction,causal-graph1,1420423,female,60,eng,United States of America,Right,R567189477500gxrw,,,,,,,,,,,,
34,comment,survey-text,1422096,female,60,eng,United States of America,Right,R567189477500gxrw,,1666.5449999272823,"{""Q0"":""""}",,,,,,,,,
35,instruction,causal-graph1,3967,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,causal-graph1,7472,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,causal-graph1,30002,male,26,English,United States of America,Left,R563103597710gxrw,2.0,,,,,,,,,,,
35,instruction,causal-graph1,34058,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,causal-graph1,44457,male,26,English,United States of America,Left,R563103597710gxrw,1.0,,,,,,,,,,,
35,instruction,causal-graph1,54960,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,survey-multi-choice,78083,male,26,English,United States of America,Left,R563103597710gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
35,instruction,causal-graph1,80665,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,causal-graph1,82850,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,causal-graph1,85891,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,causal-graph1,94900,male,26,English,United States of America,Left,R563103597710gxrw,1.0,,,,,,,,,,,
35,instruction,causal-graph1,99604,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,causal-graph1,110375,male,26,English,United States of America,Left,R563103597710gxrw,1.0,,,,,,,,,,,
35,instruction,causal-graph1,111949,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,survey-multi-choice,134509,male,26,English,United States of America,Left,R563103597710gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (G) is activated or not"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
35,instruction,causal-graph1,136504,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,causal-graph1,138980,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,causal-graph1,141626,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,causal-graph1,148468,male,26,English,United States of America,Left,R563103597710gxrw,1.0,,,,,,,,,,,
35,instruction,causal-graph1,152282,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,causal-graph1,158230,male,26,English,United States of America,Left,R563103597710gxrw,1.0,,,,,,,,,,,
35,instruction,causal-graph1,159664,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,survey-multi-choice,166834,male,26,English,United States of America,Left,R563103597710gxrw,,,"{""Q0"":"" To decide what caused the activation of each detector"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
35,instruction,causal-graph1,168485,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
35,instruction,causal-graph1,170194,male,26,English,United States of America,Left,R563103597710gxrw,,,,,,,,,,,,
